SOCIOLOGY NEDA MAGHBOULEH 4.5
ENGLISH LYDIA BALIAN 4.2
ECONOMICS PETER RUPERT 3.0
WRITING MARY SILVA 2.3
WRITING KEVIN HOOGE 4.3
GLOBAL STUDIES ESTHER LEZRA 2.4
MUSIC STEVEN GROSS 4.2
PHYSICS REBECCA STANEK 2.6
MUSIC KATHY MEIZEL NS
MATHEMATICS YUGEN SHU 2.1
MATHEMATICS PAWEL GLADKI 2.1
ANTHROPOLOGY SUSAN HARRIS 3.4
LANGUAGES AKIYO CANTRELL 3.8
HISTORY MARTIN STOKES 3.7
WRITING LISA AVERY 3.3
EXERCISE & SPORT STUDIES CHRIS ECKLUND 4.5
SOCIOLOGY MOLLY TALCOTT 4.8
PSYCHOLOGY ALEX SCHWARTZ 3.8
MUSIC DAVID PAUL 3.6
GEOLOGY JAMISON STEIDL 2.6
STATISTICS A KHARE 1.5
MATHEMATICS EMILLE DAVIE 2.4
COMMUNICATION JIRO TAKAI 3.8
LANGUAGES TERRY INGLESE 3.5
WRITING ANNE MARCOLINE 3.1
COMPUTER SCIENCE DIANA FRANKLIN 3.0
CHICANO STUDIES GRACIELA LIMON 4.6
PHILOSOPHY JACOB BLAIR 4.5
ECONOMICS JOHN HARTMAN 2.8
BIOLOGY MARY GARCIA 2.0
POLITICAL SCIENCE LORELEI MOOSBRUGGER 4.4
HISTORY JOSE VALENTE 3.9
ENGLISH STEPHANIE BATISTE 2.9
FRENCH & ITALIAN LOUIS BOUSQUET 4.8
CHEMICAL ENGINEERING SCOTT SHELL 4.7
ANTHROPOLOGY TRAVIS DUBRY 4.4
POLITICAL SCIENCE GAYLE BINION 4.1
LANGUAGES TATIANA KOZHANOVA 3.0
LANGUAGES LILY WONG 5.0
BIOLOGY BRUCE MAHALL 2.4
CHEMISTRY TREVOR HAYTON 2.7
PSYCHOLOGY AARON ETTENBERG 4.5
MUSIC MIKE JOINER 4.8
PHILOSOPHY CHRIS TENNBERG 4.3
CLASSICS STAN RAUH 2.2
FILM ANASTASIA HILL 5.0
ENGINEERING PATRICK YUE 1.5
PHILOSOPHY QUENTIN GEE 4.2
PHILOSOPHY DAN DOLSON 3.8
ANTHROPOLOGY GREG WILSON 5.0
GEOGRAPHY MARTIN RAUBAL 4.5
ETHNIC STUDIES MARY GANT 4.5
HISTORY BARBIERI LOW 4.5
WRITING SUMMER STAR 4.3
PSYCHOLOGY JONATHAN SCHOOLER 3.3
WRITING PATRICK MCHUGH 4.5
RELIGION AHMAD AHMAD 3.0
RELIGION MOLLY BASSETT 5.0
ECONOMICS JOAO ROSARIO 2.7
BLACK STUDIES JEFFREY STEWART 4.5
GEOLOGY BRIANNE CATLIN 5.0
ENGINEERING UPAMANYU MADHOW 2.8
EXERCISE & SPORT STUDIES BRUCE HANSEN 4.3
PHYSICS ANTHONY ZEE 2.2
COMPUTER SCIENCE PHILL CONRAD 4.9
ENGLISH MIKE FRANGOS 4.7
WRITING BRAD COMANN 2.1
POLITICAL SCIENCE SOLOMON MAJOR 2.7
PHILOSOPHY THOMAS CURTIN 5.0
FILM CHRIS DZIALO NS
RELIGION JOSE CABEZON 4.8
ANTHROPOLOGY CASEY WALSH 3.1
MUSIC MATTHEW DORMAN 1.0
ECONOMICS CAMERON KAPLAN 4.0
WRITING ETHAN TUSSEY 3.1
SOCIOLOGY KEVIN WHITEHEAD 5.0
ANTHROPOLOGY SARAH GAULIN NS
SOCIOLOGY NOAH FRIEDKIN 3.0
ANTHROPOLOGY INGA BJORNSDOTTIR 4.3
MATHEMATICS ROBERT SULWAY 2.8
MATHEMATICS MICHAEL LANDRIGAN 2.2
ART HISTORY CATHERINE HOWE 5.0
MATHEMATICS RYAN OTTMAN 3.5
PSYCHOLOGY JOEL THURSTON 1.0
PHILOSOPHY JOSH MAY 4.1
MATHEMATICS DENIS LEBUTIN 5.0
WOMEN'S STUDIES MIMI KHUC 1.7
CHEMICAL ENGINEERING BARON PETERS 3.2
CHEMICAL ENGINEERING GLENN FREDRICKSON 4.5
COMMUNICATION DOROTHY MULLIN 3.5
ENGLISH ALLISON CARRUTH 3.1
ECONOMICS TED FRECH 3.6
FILM JEAN CHUNG 4.5
MUSIC WILLIAM PRIZER 3.3
ECONOMICS R RODRIGUEZ 3.5
ECONOMICS JEFFREY DUBIN 2.1
PHYSICAL EDUCATION JENNIFER HAMILTON 4.1
MATHEMATICS ALEX DUGAS 4.1
CHICANO STUDIES EDWINA BARVOSA 2.6
MATHEMATICS ILESANMI ADEBOYE 4.1
MATHEMATICS VIKTOR GRIGORYAN 4.1
WRITING LESLIE HAMMER 4.4
LAW LISA HIJJAR 4.1
MECHANICAL ENGINEERING FREDRICK MILSTEIN 2.8
LIFE SCIENCE SUSAN MAZER 3.8
CHEMISTRY CHUCK HUBER 3.0
THEATER KANE ANDERSON 4.6
MARKETING BRUCE GRAEBER NS
MEDICINE FRED LANGE 3.7
THEATER Z PRICE 2.7
WRITING PATRICK EWING 4.0
GEOLOGY LALICATA JOSEPH 5.0
SOCIOLOGY INGRID LI 4.5
ECONOMICS BARRETT CARRERE 4.6
MUSIC HEIICHIRO OHYAMA 4.5
COMMUNICATION LINDA PUTNAM 3.8
PHILOSOPHY ALEX BUNDY 2.7
BIOLOGY SCOTT COOPER 4.9
WRITING CATHERINE NEWELL 3.5
MUSIC ANDRE MOUNT 5.0
CHEMISTRY ANIKA ODUKALE 1.5
BIOLOGY CYRUS SAFINYA NS
ENGLISH EMILY ZINN 4.5
PHILOSOPHY JON ALTSCHUL 4.3
MECHANICAL ENGINEERING SUMITA PENNATHUR 4.1
BIOLOGY MICKEY ROWE NS
CHEMISTRY JUSTIN RUSSAK 3.0
ENVIRONMENTAL SCIENCE WILLIAM FREUDENBERG 4.6
CLASSICS ALEXANDER LEIBOWITZ 2.5
ECONOMICS HAROLD VOTEY 3.5
CHICANO STUDIES DOLORES CASILLAS 4.8
ANTHROPOLOGY EMILY ZEAMER 2.3
MEDIA ARTS & ANIMATION MIKE JUDGE 5.0
ENGINEERING LUKE THEOGARAJAN 4.0
ECONOMICS ZACK GROSSMAN 2.6
SOCIOLOGY ANDREW LEE 5.0
BIOLOGY STEPHEN POOLE 4.0
ENGLISH BRANDON FASTMAN 4.8
PHYSICS DONALD MAROLF 3.2
THEATER JENNIFER SEIGLE 3.3
BLACK STUDIES EARL STEWART 3.6
CLASSICS JAMES CONRAD 3.0
ETHNIC STUDIES SAMEER PANDYA 4.5
MUSIC MAUREEN DEMAIO 4.5
SOCIOLOGY VICTOR RIOS 4.3
GLOBAL STUDIES MARK JUERGENSMEYER 3.9
AFRICAN-AMERICAN STUDIES CLAUDINE MICHEL 3.3
ENVIRONMENTAL SCIENCE ERIK NIELSEN 4.0
SPANISH & PORTUGUESE VICTOR FUENTES 3.0
ENVIRONMENTAL SCIENCE JOHN LATTO 4.6
EDUCATION CAROL DIXON 4.8
MECHANICAL ENGINEERING MATT SPRANKLE 3.0
BIOLOGY SENG LOW 3.4
BIOLOGY DAVID GRANT 5.0
ENGLISH TERESA SHEWRY 4.7
PHILOSOPHY JOSEPH LEE 2.9
ENGLISH FELICE BLAKE 4.2
WRITING RYAN BOYD 4.8
GEOLOGY RICHARD LEASE 4.3
COMPUTER SCIENCE XIFENG YAN 4.0
SOCIOLOGY CAROLYN TURNOVSKY 1.5
SPANISH NATALIE ROGERS 4.0
ART HISTORY MATTHEW FISK 3.8
COMPUTER SCIENCE CHRIS KRUEGEL NS
SPANISH ROBERT CASAS 4.0
COMPUTER SCIENCE GIOVANNI VIGNA 3.9
PHILOSOPHY AUSTIN SOMERS 4.4
WRITING LULEZIM TRAGA 1.9
FILM EMILY CARMAN 4.3
LANGUAGES AURELIE CHEVANT 5.0
PHYSICS KEVIN CHIOU 4.3
EXERCISE & SPORT STUDIES AMY JAMIESON 3.1
PHYSICS BENJAMIN MONREAL 3.3
MECHANICAL ENGINEERING MUSTAFA KHAMMASH 5.0
GEOGRAPHY BRETT HARTMAN 2.9
GEOLOGY KIMBERLY KLINE 1.3
SOCIOLOGY ALISON CROSSLEY 4.6
SOCIOLOGY BROOKE NEELY 4.5
ECONOMICS JON RIDDLE 3.8
ANTHROPOLOGY KATHERINE HINDE 5.0
ANTHROPOLOGY REBECCA RICHMAN 2.0
ANTHROPOLOGY SUSAN KUZMINSKY 4.8
GEOGRAPHY CHERYL CHEN 4.5
THEATER CLAREANN DESPAIN 4.9
PHYSICS PAUL HANSMA 4.3
CHEMISTRY JULIA ORTONY 4.0
COMMUNICATION KIM STOLTZFUS 5.0
POLITICAL SCIENCE C MCKOY 3.6
SPANISH & PORTUGUESE JULIO PEREZ 3.4
FILM MELINDA SZALOKY 1.8
STATISTICS MICHAEL LUDKOVSKI 3.6
CHEMISTRY HORIA METIU 2.0
GLOBAL STUDIES LAURIE HARRIS 5.0
SOCIOLOGY NICKI COLE 4.9
ELECTRICAL & COMP. ENGINEERING KENNETH ROSE 4.5
LANGUAGES KAREN TURMAN 4.3
GEOGRAPHY JENNIFER KING 4.6
PSYCHOLOGY CYNTHIA GANGI 4.9
BIOLOGY ANDREW STEWART 4.6
ECONOMICS NIKLAS HUNTER 3.0
POLITICAL SCIENCE STEVE WIENER 2.7
MATHEMATICS JEFFREY CASE 1.5
HISTORY BONNIE HARRIS 4.8
STATISTICS VARVARA KULIKOVA 4.7
MATHEMATICS JORDAN FISHER NS
LITERATURE ROSIE KAR NS
GEOLOGY DAVID VALENTINE 3.0
ENGLISH KEVIN KEARNEY 4.6
BLACK STUDIES EARL STEWERT NS
GLOBAL STUDIES RICHARD APPLEBAUM 3.9
MATHEMATICS DAVID MORRISON 2.8
RELIGION KM MOORE 2.3
MUSIC DENNIS RUSSELL 3.8
GEOGRAPHY JOSE SALETAS 3.0
GEOGRAPHY MELANIE FEWINGS NS
STATISTICS SUDHIR PAUL NS
CHICANO STUDIES MANUAL CALLAHAN 4.0
WOMEN'S STUDIES EMILY HOBSON 4.2
EDUCATION TANIA ISRAEL 3.8
MUSIC ANDREW MCINTYRE 3.5
FINE ARTS ELCIN JOYNER 3.8
ENGINEERING MICHAEL LIEBLING 5.0
PHILOSOPHY CARMEN ZINN 4.0
PHYSICS SAM GURUSWAMY NS
PHYSICS SATHYA GURUSWAMY 2.5
CHEMISTRY DARBY FELDWINN 3.8
SOCIOLOGY DANIELLE HIDALGO 3.2
BIOLOGY NICK DOERR 4.0
THEATER MARISSA GUILLEN 2.5
SOCIOLOGY MONICA LOMELI 3.6
SPANISH MIGUEL BECERRA NS
WRITING RYAN STODTMEISTER 5.0
ECONOMICS WILLIAM COMANOR 3.4
MECHANICAL ENGINEERING ECKART MEIBURG 4.0
ENGINEERING LINDA PETZOLD 2.3
WOMEN'S STUDIES HOBSON EMILY 4.5
ENGINEERING PETZOLD LINDA 2.5
EDUCATION AMY KYRATZIS 2.9
EDUCATION JOHN YUN 3.5
ECONOMICS JACK ERB 5.0
CHEMICAL ENGINEERING JOE ZADAZINSKY NS
HISTORY NICOLE ARCHAMBEAU 4.3
COMMUNICATION ANDREA JOSEPH NS
COMMUNICATION CHARLES CHOI NS
WOMEN'S STUDIES OSCAR GIL 2.7
MATHEMATICS DAVE MORRISON 2.1
STATISTICS ADAM TASHMAN 2.1
PHILOSOPHY TIM BUTZER 4.4
MATHEMATICS RICHARD SPJUT 3.0
CHEMISTRY LIMING ZHANG 2.2
POLITICAL SCIENCE JESSICA FEEZELL 4.7
SOCIOLOGY KEVIN ANDERSON 3.2
CHEMISTRY TAYSEER WASIF NS
ANTHROPOLOGY MATTHEW CURTIS 4.4
GEOGRAPHY JOE MCFADDEN 4.2
PHYSICS STEVE GIDDINGS 3.0
GEOGRAPHY JOSE SALETA 2.9
PSYCHOLOGY AMI COHEN 2.8
ENGLISH BISHNUPRIYA GHOSH 3.8
CLASSICS HELEN MORALES 3.7
ENGLISH BRIAN DONNELLY 4.9
ENGLISH TERRY SANTOS NS
CHEMISTRY PETER FORD 1.0
CHICANO STUDIES TERESA FIGUEROA 2.7
PHILOSOPHY ROBERT MCINTYRE 4.1
PHILOSOPHY CARMEN MCDONALD 4.0
ART HISTORY TM HANDSCOMB 1.6
STATISTICS RAJ SAU 4.5
LANGUAGES ELIZA SMITH 4.3
WRITING JULIA PANKO 4.1
MUSIC RICHARD RINTOUL 5.0
ECONOMICS ALAN EBENSTEIN 4.0
ETHNIC STUDIES JULIANNE GAVINO 5.0
MUSIC SEAN TAYLOR 4.5
ECONOMICS JASON VSOBURGH NS
ECONOMICS JASON VOSBURGH 5.0
COMMUNICATION MELISSA CURTIN 3.0
MATHEMATICS BRITTANY ERICKSON 4.7
ANTHROPOLOGY SABRINA CURRAN 4.0
MATHEMATICS ELIZABETH THOREN 2.5
RELIGION JANET AFARY 3.7
POLITICAL SCIENCE JOHN WOOLEY 3.5
HISTORY JOHN SPIKARD NS
WRITING MICHAEL ALBRIGHT 4.5
BLACK STUDIES DEREK GILBERT NS
PSYCHOLOGY JAMES BLASCOVICH 3.1
EDUCATION MILES ASHLOCK 4.5
CHEMISTRY ERIC ENGEL 4.9
STATISTICS ROHINI KUMAR 3.6
LANGUAGES TIMOTHY HENRY 4.0
CHEMISTRY GALEN STUCKY NS
PHYSICS TIM BROWN 1.0
POLITICAL SCIENCE SANDRA POPIDEN 5.0
FILM CHERIE STEINKELLNER 4.6
WRITING CAN AKSOY 3.8
PSYCHOLOGY JIM BLASCOVICH 3.0
PHYSICS BENJAMIN MAZIN 2.8
MUSIC JASON BUSNIEWSKI 2.7
FINE ARTS LISA JEVBRATT 3.0
THEATER DAN HODNETT 5.0
THEATER DANIEL HODNETT 4.5
COMMUNICATION REBEKAH PURE 5.0
ENGLISH LARA RUTHERFORD 5.0
MATHEMATICS CHARLES MARTIN 1.2
STATISTICS RICCARDO GATTO NS
ENGINEERING SUSAN BLOCK NS
MECHANICAL ENGINEERING CASEY HARE NS
ART HISTORY JESSICA AMBLER 3.5
SOCIOLOGY EMILY CRUTCHER NS
SOCIOLOGY SPRAGUE JEB 4.3
ENVIRONMENTAL SCIENCE & MGMT. MOLLY REDMOND 3.5
ECONOMICS HEATHER ROYER 4.1
MUSIC VINCENT RONE 4.8
PHILOSOPHY IAN NANCE 3.7
POLITICAL SCIENCE TABITHA BENNEY 3.3
MECHANICAL ENGINEERING TREVOR MARKS 4.0
PSYCHOLOGY GREGORY ASHBY NS
GEOGRAPHY SHISHI LIU 4.0
CLASSICS RONAN DUNPHY 4.8
SOCIOLOGY VERONICA MONTES 5.0
MATHEMATICS DREW JARAMILLO 4.8
ENVIRONMENTAL SCIENCE & MGMT. KRISTIE KLOSE 4.4
ENGINEERING LINA KIM 2.4
HISTORY CAROL FEINBERG 2.0
PHYSICS JEAN CARLSON 3.0
ENVIRONMENTAL SCIENCE & MGMT. BRIDGET LEWIN 3.2
GLOBAL STUDIES NICHOLAS LACHAPPELLE NS
MUSIC JOEL HUNT 5.0
THEATER CHRISTINA MCMAHON 4.1
SOCIOLOGY ALI HENDLEY 4.0
MATHEMATICS GARRETT JOHNSON NS
ELECTRICAL & COMP. ENGINEERING JERRY GIBSON NS
CHEMISTRY NEIL ESCHMANN 3.5
WRITING NICHOLE SLATER NS
GEOGRAPHY YANG LIN NS
MECHANICAL ENGINEERING HENRY YANG 5.0
PHILOSOPHY SIEWERT WALLY 4.5
PHILOSOPHY TIMOTHY LINEHAN 4.9
WRITING GLEASO SHAVER NS
CLASSICS LAURA BEHYMER 4.8
POLITICAL SCIENCE MARIO GUERRERO 5.0
NOT SPECIFIED YOKO YAMAUCHI 4.8
ENGLISH EVAN MCDONALD NS
MATHEMATICS CHRISTOPHER OGRAIN 4.3
POLITICAL SCIENCE DEAN CHEN 4.6
FRENCH & ITALIAN ANNELIESE POLLOCK 3.3
SPANISH JACKIE PELÁEZ 5.0
FRENCH & ITALIAN ANNA POLLOCK NS
MATHEMATICS KAREL CASTEELS 4.6
WRITING ELI EVANS NS
FRENCH & ITALIAN MARIA CRICKETTE 4.3
HISTORY SHERRY VATTER 4.0
HISTORY FABIO RAMBELLI 2.5
GEOLOGY LARRY GURROLA 3.4
LITERATURE TERRENCE HANDSCOMB 1.0
MATHEMATICS GARETT JOHNSON 1.5
EDUCATION DON LUBACH 4.2
ANTHROPOLOGY LYNN GAMBLE 3.8
PHILOSOPHY PHIL ATKINS 4.4
FRENCH & ITALIAN ART KOLZOW 2.0
MUSIC MIKE VITALINO 5.0
ENVIRONMENTAL SCIENCE & MGMT. MONIQUE MYERS 2.0
PHILOSOPHY JUSTIN CLARK 5.0
RELIGION FABIO RAMBELLI 3.9
WOMEN'S STUDIES MILLER YOUNG 5.0
RELIGION BRAD ONISHI 3.9
COMPUTER SCIENCE MATTHEW BUONI 4.5
MATHEMATICS KEITH THOMPSON 4.5
ECONOMICS PETER KUHN 2.0
MATHEMATICS TOMAS KABABBE 4.7
ANTHROPOLOGY MATTHEW WHITTLE 4.3
ELECTRICAL & COMP. ENGINEERING TIM CHENG NS
CHEMISTRY MARTIN MOSKOVITS 3.5
MUSIC DAVID NOVAK 1.8
EDUCATION LAURA ROMO 1.3
ENGLISH HEATHER BLURTON 3.9
ENGLISH ANDREW GRIFFIN 4.6
STATISTICS PANAYIOTIS SKORDI 5.0
STATISTICS TOMOYUKI ICHIBA 3.0
EXERCISE & SPORT STUDIES DAN AHIERS 5.0
GERMANIC & RUSSIAN STUDIES DANIELA KOSTRUBA NS
PSYCHOLOGY JANUSONIS SKIRMANTAS 4.4
ENVIRONMENTAL SCIENCE & MGMT. OLIVER CHADWICK 4.5
RELIGION JEREMY SMOAK 4.8
PHILOSOPHY WALLY SIEWERT 5.0
ENGLISH JUDY GOUGH 4.2
THEATER SOHINI RAY NS
PSYCHOLOGY JOANNALEE CAMPBELL 3.0
CHEMISTRY KIM DINH NS
ENVIRONMENTAL SCIENCE & MGMT. ARTURO KELLER 5.0
ANTHROPOLOGY TANA SALDIVAR NS
MUSIC MICHAEL VITALINO 4.7
GLOBAL STUDIES ALISON BRYSK 5.0
CLASSICS GLENN PATTEN 3.0
EDUCATION SABINA WHITE 3.0
ANTHROPOLOGY DANIEL SZNYCER 3.8
PHILOSOPHY DAVID SPEWAK 3.7
ETHNIC STUDIES MICHELLE SAMURA 4.5
HISTORY STEVE CAMPBELL 1.0
NOT SPECIFIED ICHIBA TOMOYUKI 5.0
ART GEORGE LEGRADY 4.5
ANTHROPOLOGY AMBER VANDERWARKER 4.6
STATISTICS BINH PHAM 3.3
NOT SPECIFIED A ROUNDS NS
RELIGION MAJID RAFIZADEH 4.9
ANTHROPOLOGY TANAKA SALDIVAR 4.5
RELIGION MATT RECLA 5.0
HISTORY BENJAMIN ZULUETA 3.8
BIOLOGY DOUGLAS BUSH 1.9
NOT SPECIFIED REBEKKA SIEMENS 1.0
FILM DANIEL REYNOLDS NS
MUSIC BENJAMIN BRECHER 1.0
THEATER VICKIE SCOTT 4.8
ANTHROPOLOGY MATT WHITTLE 4.9
SCIENCE BARBARA MOORE NS
WRITING ALISON BJERKE 3.5
ECONOMICS BARBARA OLIVIA NS
FRENCH & ITALIAN SARAH ROBERTS 4.8
CHEMISTRY ROB LEVENSON 3.7
HISTORY MHOZE CHIKOWERO 3.8
EDUCATION CARL LAGER 1.5
ART DEBORAH SPIVAK 3.8
NOT SPECIFIED J FLORES 4.5
NOT SPECIFIED J HENDLEY NS
NOT SPECIFIED ANNA SORENSEN 4.3
POLITICAL SCIENCE THOMAS HUGHES 4.7
CHEMISTRY HERB WAITE 3.1
CHEMISTRY MEREDITH ROBERTS 5.0
STATISTICS JARAD NIEMI 5.0
BLACK STUDIES HYMON JOHNSON 4.8
STATISTICS SRIKANTH IYER 1.9
PHILOSOPHY SARAH SILVERMAN 5.0
SOCIOLOGY RAYMOND CLEMENCON 3.6
MATHEMATICS JINGRUN CHEN 3.7
BIOLOGY TATE TUNSTALL NS
SOCIOLOGY DANIEL ARMANINO 4.3
ART KAREN SPEKTOR NS
BIOLOGY REBECCA WERLIN 4.8
CHEMISTRY ELIZABETH ILARDI 4.4
MATHEMATICS ROBERT REAM 4.5
PHYSICS MATT BLOCK NS
MUSIC SCOTT DIRKSE 5.0
PSYCHOLOGY MICHAEL MRAZEK 4.5
MATHEMATICS SHAWN WIRTS 2.8
ANTHROPOLOGY HEATHER THAKAR 4.8
RELIGION NATHAN FRENCH 4.3
GEOLOGY SABINA THOMAS 4.1
MATHEMATICS TIM SPEER 4.5
EDUCATION ELISSA ROSS 1.5
STATISTICS CC CHRONOPOULOU 1.3
MUSIC PAUL SAHUC NS
ECONOMICS JULIAN NEIRA 4.8
RELIGION DAVID FOWLER 4.8
WRITING STEVE POKORNOWSKI 3.7
HISTORY ABBY DOWLING 3.8
CHEMISTRY ARMEN ZAKARIAN 4.4
CHEMISTRY ZHANG LIMING NS
SOCIOLOGY REBECCA ROMO 5.0
LITERATURE LILIANA GALLEGOS 3.5
THEATER ROSE ELFMAN NS
MATHEMATICS GRACE KENNEDY 2.5
PHYSICS DUSTIN MCINTOSH 3.0
SOCIOLOGY JOAN BUDESA 4.8
HISTORY PAUL BALTIMORE 4.8
MATHEMATICS ELLIE GRANO 2.8
ECONOMICS RUSSEL PYNE NS
PHYSICS ELIJAH QUETIN 4.7
LANGUAGES XIAORONG LI 4.1
PHYSICS ALEX GEORGE 3.1
ART ANDRES BURBANO 5.0
GLOBAL STUDIES JOHN SOBOSLAI 3.8
WOMEN'S STUDIES DASA FRANCIKOVA 2.8
PHILOSOPHY ALBERT SHIN 4.6
SPANISH DIANA PALENZUELA 4.4
SPANISH & PORTUGUESE RICARDO BRITES 3.3
WRITING DR WALKER 4.0
ECONOMICS DANIEL LAWVER 1.8
MATHEMATICS ALEXANDRA CHRONOPOULOU 2.8
WRITING PAUL BARBA 5.0
CHEMICAL ENGINEERING ERIC MCFARLAND 2.0
CHEMISTRY BRYANNA KUNKEL 4.1
MATHEMATICS LINDSEY BREEDEN NS
COMPUTER SCIENCE AARON DODSON 5.0
GERMANIC & RUSSIAN STUDIES RODRIGO BAULER 4.8
ELECTRICAL & COMP. ENGINEERING DMITRI STRUKOV 3.6
FILM JAIMIE BARON 4.5
POLITICAL SCIENCE TED ANAGNOSON 4.3
ART PATRICK MELROY 3.4
SPANISH & PORTUGUESE JACQUELINE PELAEZ 4.5
SOCIOLOGY BALDWIN JANICE 5.0
ENGINEERING SAMUEL LI 2.0
PHYSICS PETER CHUNG 4.9
CHEMISTRY DEAN MORALES 5.0
HISTORY GEORGE DAVIS NS
GEOLOGY WALDEAB SYE NS
NOT SPECIFIED BOB SAMUELS 4.8
ECONOMICS RUTH MORALES 5.0
MUSIC NATASHA KISLENKO 5.0
CHEMICAL ENGINEERING JOEL PAUSTIAN 4.5
ART CHARLENE GARFINKLE 4.0
ECONOMICS SETH BORGO 4.3
SOCIOLOGY CRAIG RAWLINGS 4.7
ANTHROPOLOGY SANGIN KIM NS
CLASSICS CHAD SCHROEDER 5.0
ECONOMICS CHRISTOPHER GOODWIN 3.0
ENVIRONMENTAL SCIENCE & MGMT. TOM DUNNE 5.0
PHILOSOPHY MATT GRIFFIN 4.0
MEDIA ARTS JAMIE YOUNG 3.0
POLITICAL SCIENCE AMIT AHUJA 4.2
COMPUTER SCIENCE BRIAN DRAWERT 4.5
ENVIRONMENTAL SCIENCE & MGMT. DAVID STONE 4.7
RELIGION GREG JARRETT 4.0
MATHEMATICS BRANDON KERR 5.0
POLITICAL SCIENCE CHRISTOPHER SPRECHER 1.7
MATHEMATICS THOMAS HOWARD 1.7
EDUCATION MARY BRENNER 4.0
PHILOSOPHY BEN WOLFSON 1.8
STATISTICS TRAVIS LOUX 3.9
CHEMISTRY SARAH SCHOONRAAD 5.0
ENGLISH SHANNON BRENNAN 5.0
RELIGION NATHAN FREDRICKSON NS
MATHEMATICS CLAIRE LEVAILLANT 2.7
ART HANK PITCHER NS
PHYSICS ANDY HOWELL 4.4
ECONOMICS RICHARD STARTZ 4.2
PSYCHOLOGY LINDA JUANG 3.1
HISTORY ELIZABETH BROWNSON 3.5
ADVISOR JODI CUTLER 3.0
GLOBAL STUDIES NADEGE CLITANDRE 3.0
WRITING BRIAN ERNST 4.8
MATHEMATICS YUEDONG WANG 3.0
WRITING DANIEL WUEBBEN 4.8
ECONOMICS CHARLES KOLSTAD 2.6
MUSIC KEITH COLCLOUGH 5.0
HISTORY TODD WAHLSTROM 4.1
BIOLOGY JAMEY MARTH 2.6
SPANISH & PORTUGUESE LUIS HERNANDEZ 4.8
COMMUNICATION SUSANA PEINADO 5.0
COMMUNICATION ANNIE CASILLAS 5.0
HISTORY PETER ALAGONA 4.6
STATISTICS FOUSKAKIS DIMITRSIUM 4.5
ENVIRONMENTAL SCIENCE & MGMT. LORI PYE 3.5
ENVIRONMENTAL SCIENCE & MGMT. SIMONE PULVER 4.3
EXERCISE & SPORT STUDIES ALLISON PARAKH 5.0
NOT SPECIFIED CHANDRA RUSSO 4.5
PHILOSOPHY TERESA ROBERTSON 1.4
ENGINEERING TRESA POLLOCK 4.8
PHYSICS GARY HOROWITZ 4.5
RELIGION KRISTY SLOMINSKI 4.4
CHEMISTRY HANNAH KALLEWAARD 4.5
SOCIOLOGY SHAE MILLER 2.5
EDUCATION CHARLES BAZERMAN 1.0
ART ELIZABETH FOLK 4.5
FINE ARTS ELIZABETH FOLK 4.5
WRITING COLLEEN HO 5.0
MATHEMATICS SHAHAB KARIMI 4.1
NOT SPECIFIED MICHAEL STONE 5.0
PHILOSOPHY AMIR SAEMI 4.6
WRITING JACKSON WARKENTIN 4.7
PHILOSOPHY RICK STOODY 4.8
CHEMISTRY DAVID LUM 3.0
GEOLOGY BURCH FISHER 1.5
GEOLOGY JONATHAN HARVEY NS
LITERATURE YANOULA ATHANASSAKIS NS
ENGINEERING GEORGE ODETTE 2.0
RELIGION AARON SOKOLL 4.4
GERMANIC & RUSSIAN STUDIES IRMGARD MENGELE 4.1
PHYSICS GREGORY DOBLER NS
PSYCHOLOGY JENNIFER WENZEL 4.3
PSYCHOLOGY DANIELLE KING 5.0
CLASSICS BRETT COLLINS 4.3
WOMEN'S STUDIES HEATHER BERG NS
BLACK STUDIES GEOFFREY JACQUES 2.4
BIOLOGY ZHIQUN LI 1.5
HISTORY CHARLES DELGADILLO 3.5
ENGLISH JONATHAN FORBES 4.8
ENGLISH LINDSAY THOMAS 4.5
MUSIC CHRIS ROUNTREE 5.0
MUSIC MARGO HALSTED 5.0
MUSIC MEGHAN JOYCE 4.5
COMPUTER SCIENCE BRYCE BOE 4.3
MATHEMATICS BRENT ALBRECHT 3.0
ENGLISH CHARLOTTE BECKER 4.7
PSYCHOLOGY ALEXANDER SWAN 2.5
PSYCHOLOGY ALEXANDRA CHAMBERS 4.2
WOMEN'S STUDIES SHANNON WEBER NS
MATHEMATICS LAURA ZIRBEL NS
SOCIOLOGY ELIZABETH RAHILLY 4.5
HISTORY DIMITRI AKULOV 4.0
ECONOMICS DAVID DAVIS 4.0
WRITING ALBERT SILVA 5.0
CLASSICS JOSH SMITH 4.8
PSYCHOLOGY BIANCA ACEVEDO 2.4
ENGINEERING CHRISTOPHER PALMSTROM 4.5
SPANISH ELOISA ALCOCER 4.7
RELIGION GARRETT BAER 5.0
RELIGION LINDA JONES 4.0
PSYCHOLOGY BRIAN LOPEZ 4.8
PHILOSOPHY ERIC YANG 5.0
ENGLISH KYLE BUCY 5.0
MATHEMATICS JORDAN SCHETTLER 4.8
CLASSICS SETH JEPPESEN 5.0
PHYSICS DAVID WELD 4.2
CLASSICS AARON PELTTARI 3.3
WRITING DAN PECCHENINO 4.8
ART CHRIS SILVA 5.0
WRITING KENDRA SARNA 2.8
FRENCH MARIAM LMAIFI 4.0
STATISTICS IAN DUNCAN 2.9
